parent_label,parent_corp_code,child_label,child_name,child_corp_code,child_match_method,bsns_year,reprt_code,trmend_qota_rt,bsis_qota_rt,first_acqs_de,first_acqs_amount,invstmnt_purps,parent_entity_type,stlm_dt,trmend_acntbk_amount,trmend_qy,value_source,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
ABL생명보험,00148391,,Macquarie Korea Infrastructure Fund,,unmatched,2022,11011,1.32,3.89,2008.10.16,"136,000,000",단순투자,생보,2022-12-31,"59,094,000,000","5,347,833",api,otrCprInvstmntSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20230814002562,api_row,2026-08-31T16:06:45+09:00,000,run_20260831_152517_1114,raw/otrCprInvstmntSttus/00148391_2022_11011.json,465ec83e5419abcf5a299c46ae892593e520b0952c43386a8b6da5c60ba3b110,0
ABL생명보험,00148391,,발해인프라투융자회사,,unmatched,2022,11011,8.40,8.40,2006.01.24,"840,000,000",단순투자,생보,2022-12-31,"60,178,000,000","9,559,672",api,otrCprInvstmntSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20230814002562,api_row,2026-08-31T16:06:45+09:00,000,run_20260831_152517_1114,raw/otrCprInvstmntSttus/00148391_2022_11011.json,465ec83e5419abcf5a299c46ae892593e520b0952c43386a8b6da5c60ba3b110,0
ABL생명보험,00148391,,한국비티엘일호투융자회사,,unmatched,2022,11011,2.78,2.78,2007.09.17,"2,639,000,000",단순투자,생보,2022-12-31,"8,973,000,000","1,831,035",api,otrCprInvstmntSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20230814002562,api_row,2026-08-31T16:06:45+09:00,000,run_20260831_152517_1114,raw/otrCprInvstmntSttus/00148391_2022_11011.json,465ec83e5419abcf5a299c46ae892593e520b0952c43386a8b6da5c60ba3b110,0
ABL생명보험,00148391,,합계,,unmatched,2022,11011,-,-,-,-,-,생보,2022-12-31,"128,244,000,000","16,738,540",api,otrCprInvstmntSttus,"{""bsns_year"": ""2022"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20230814002562,api_row,2026-08-31T16:06:45+09:00,000,run_20260831_152517_1114,raw/otrCprInvstmntSttus/00148391_2022_11011.json,465ec83e5419abcf5a299c46ae892593e520b0952c43386a8b6da5c60ba3b110,0
ABL생명보험,00148391,,Macquarie Korea Infrastructure Fund,,unmatched,2023,11011,-,1.32,2008.10.16,"136,000,000",단순투자,생보,2023-12-31,-,-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20240430000559,api_row,2026-08-31T16:06:55+09:00,000,run_20260831_152517_1123,raw/otrCprInvstmntSttus/00148391_2023_11011.json,a83f2dbadf49c693340cbdfc5a9a53d3db7ff29ffbd37a90e4374bc38644d278,0
ABL생명보험,00148391,,발해인프라투융자회사,,unmatched,2023,11011,8.40,8.40,2006.01.24,"840,000,000",단순투자,생보,2023-12-31,"57,116,000,000","9,559,672",api,otrCprInvstmntSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20240430000559,api_row,2026-08-31T16:06:55+09:00,000,run_20260831_152517_1123,raw/otrCprInvstmntSttus/00148391_2023_11011.json,a83f2dbadf49c693340cbdfc5a9a53d3db7ff29ffbd37a90e4374bc38644d278,0
ABL생명보험,00148391,,한국비티엘일호투융자회사,,unmatched,2023,11011,2.78,2.78,2007.09.17,"2,639,000,000",단순투자,생보,2023-12-31,"8,430,000,000","1,831,035",api,otrCprInvstmntSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20240430000559,api_row,2026-08-31T16:06:55+09:00,000,run_20260831_152517_1123,raw/otrCprInvstmntSttus/00148391_2023_11011.json,a83f2dbadf49c693340cbdfc5a9a53d3db7ff29ffbd37a90e4374bc38644d278,0
ABL생명보험,00148391,,합계,,unmatched,2023,11011,-,-,-,-,-,생보,2023-12-31,"65,546,000,000","11,390,707",api,otrCprInvstmntSttus,"{""bsns_year"": ""2023"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20240430000559,api_row,2026-08-31T16:06:55+09:00,000,run_20260831_152517_1123,raw/otrCprInvstmntSttus/00148391_2023_11011.json,a83f2dbadf49c693340cbdfc5a9a53d3db7ff29ffbd37a90e4374bc38644d278,0
ABL생명보험,00148391,,발해인프라투융자회사(비상장),,unmatched,2024,11011,-,8.40,2006.01.24,"840,000,000",단순투자,생보,2024-12-31,-,-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20250514001000,api_row,2026-08-31T16:07:23+09:00,000,run_20260831_152517_1132,raw/otrCprInvstmntSttus/00148391_2024_11011.json,534c9d6b500d515422f85c1e2d9319cc7e64174e13c45bdb26b17e2be2710001,0
ABL생명보험,00148391,,발해인프라투융자회사(상장),,unmatched,2024,11011,8.40,-,2024.11.29,-,단순투자,생보,2024-12-31,"44,510,000,000","5,735,804",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20250514001000,api_row,2026-08-31T16:07:23+09:00,000,run_20260831_152517_1132,raw/otrCprInvstmntSttus/00148391_2024_11011.json,534c9d6b500d515422f85c1e2d9319cc7e64174e13c45bdb26b17e2be2710001,0
ABL생명보험,00148391,,한국비티엘일호투융자회사,,unmatched,2024,11011,2.78,2.78,2007.09.17,"2,639,000,000",단순투자,생보,2024-12-31,"7,738,000,000","1,831,035",api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20250514001000,api_row,2026-08-31T16:07:23+09:00,000,run_20260831_152517_1132,raw/otrCprInvstmntSttus/00148391_2024_11011.json,534c9d6b500d515422f85c1e2d9319cc7e64174e13c45bdb26b17e2be2710001,0
ABL생명보험,00148391,,합계,,unmatched,2024,11011,-,-,-,-,-,생보,2024-12-31,"52,248,000,000",-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2024"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20250514001000,api_row,2026-08-31T16:07:23+09:00,000,run_20260831_152517_1132,raw/otrCprInvstmntSttus/00148391_2024_11011.json,534c9d6b500d515422f85c1e2d9319cc7e64174e13c45bdb26b17e2be2710001,0
ABL생명보험,00148391,,발해인프라투융자회사(상장),,unmatched,2025,11011,4.33,4.68,2024.11.29,"840,000,000",단순투자,생보,2025-12-31,"53,154,000,000","5,304,742",api,otrCprInvstmntSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20260331003080,api_row,2026-08-31T16:07:39+09:00,000,run_20260831_152517_1140,raw/otrCprInvstmntSttus/00148391_2025_11011.json,c835555c2f33bae8f0c25c2cd1aaeb81ec98fa7adecf61c1ee3f393b96800dae,0
ABL생명보험,00148391,,발해인프라투융자회사(상장),,unmatched,2025,11012,4.68,4.68,2024.11.29,"840,000,000",단순투자,생보,2025-06-30,"46,288,000,000","5,735,804",api,otrCprInvstmntSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00148391"", ""reprt_code"": ""11012""}",20250829002137,api_row,2026-08-31T16:08:03+09:00,000,run_20260831_152517_1149,raw/otrCprInvstmntSttus/00148391_2025_11012.json,5213eb22925c5783c1c07e8875a52037b6e034fe9ab4d68884908b52c43bc941,0
ABL생명보험,00148391,,에이비에이금융서비스(유),,unmatched,2025,11011,100,100,2018.12.03,"7,000,000,000",경영참가,생보,2025-12-31,"29,721,000,000","3,310,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20260331003080,api_row,2026-08-31T16:07:39+09:00,000,run_20260831_152517_1140,raw/otrCprInvstmntSttus/00148391_2025_11011.json,c835555c2f33bae8f0c25c2cd1aaeb81ec98fa7adecf61c1ee3f393b96800dae,0
ABL생명보험,00148391,,한국비티엘일호투융자회사,,unmatched,2025,11011,2.78,2.78,2007.09.17,"2,639,000,000",단순투자,생보,2025-12-31,"6,700,000,000","1,831,035",api,otrCprInvstmntSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20260331003080,api_row,2026-08-31T16:07:39+09:00,000,run_20260831_152517_1140,raw/otrCprInvstmntSttus/00148391_2025_11011.json,c835555c2f33bae8f0c25c2cd1aaeb81ec98fa7adecf61c1ee3f393b96800dae,0
ABL생명보험,00148391,,한국비티엘일호투융자회사,,unmatched,2025,11012,2.78,2.78,2007.09.17,"2,639,000,000",단순투자,생보,2025-06-30,"7,217,000,000","1,831,035",api,otrCprInvstmntSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00148391"", ""reprt_code"": ""11012""}",20250829002137,api_row,2026-08-31T16:08:03+09:00,000,run_20260831_152517_1149,raw/otrCprInvstmntSttus/00148391_2025_11012.json,5213eb22925c5783c1c07e8875a52037b6e034fe9ab4d68884908b52c43bc941,0
ABL생명보험,00148391,,합계,,unmatched,2025,11011,-,-,-,-,-,생보,2025-12-31,"89,575,000,000",-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00148391"", ""reprt_code"": ""11011""}",20260331003080,api_row,2026-08-31T16:07:39+09:00,000,run_20260831_152517_1140,raw/otrCprInvstmntSttus/00148391_2025_11011.json,c835555c2f33bae8f0c25c2cd1aaeb81ec98fa7adecf61c1ee3f393b96800dae,0
ABL생명보험,00148391,,합계,,unmatched,2025,11012,-,-,-,-,-,생보,2025-06-30,"53,505,000,000",-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2025"", ""corp_code"": ""00148391"", ""reprt_code"": ""11012""}",20250829002137,api_row,2026-08-31T16:08:03+09:00,000,run_20260831_152517_1149,raw/otrCprInvstmntSttus/00148391_2025_11012.json,5213eb22925c5783c1c07e8875a52037b6e034fe9ab4d68884908b52c43bc941,0
ABL생명보험,00148391,,발해인프라투융자회사,,unmatched,2026,11012,4.33,4.33,2024.11.29,"840,000,000",단순투자,생보,2026-06-30,"53,790,000,000","5,304,742",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00148391"", ""reprt_code"": ""11012""}",20260831000754,api_row,2026-08-31T16:08:26+09:00,000,run_20260831_152517_1158,raw/otrCprInvstmntSttus/00148391_2026_11012.json,4b2e2d66c757973eb58c32ce6c4bf608bb6469d8f894a9a178a93bd9f4ac7b3f,0
ABL생명보험,00148391,,에이비에이금융서비스(주),,unmatched,2026,11012,100.00,100.00,2018.12.03,"100,000,000",경영참가,생보,2026-06-30,"49,721,000,000","5,310,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00148391"", ""reprt_code"": ""11012""}",20260831000754,api_row,2026-08-31T16:08:26+09:00,000,run_20260831_152517_1158,raw/otrCprInvstmntSttus/00148391_2026_11012.json,4b2e2d66c757973eb58c32ce6c4bf608bb6469d8f894a9a178a93bd9f4ac7b3f,0
ABL생명보험,00148391,,한국비티엘일호투융자회사,,unmatched,2026,11012,2.78,2.78,2007.09.17,"2,639,000,000",단순투자,생보,2026-06-30,"6,114,000,000","1,831,035",api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00148391"", ""reprt_code"": ""11012""}",20260831000754,api_row,2026-08-31T16:08:26+09:00,000,run_20260831_152517_1158,raw/otrCprInvstmntSttus/00148391_2026_11012.json,4b2e2d66c757973eb58c32ce6c4bf608bb6469d8f894a9a178a93bd9f4ac7b3f,0
ABL생명보험,00148391,,합계,,unmatched,2026,11012,-,-,-,-,-,생보,2026-06-30,"109,625,000,000",-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2026"", ""corp_code"": ""00148391"", ""reprt_code"": ""11012""}",20260831000754,api_row,2026-08-31T16:08:26+09:00,000,run_20260831_152517_1158,raw/otrCprInvstmntSttus/00148391_2026_11012.json,4b2e2d66c757973eb58c32ce6c4bf608bb6469d8f894a9a178a93bd9f4ac7b3f,0
KB금융,00688996,,"KB국민은행
 (비상장)",,unmatched,2015,11011,100,100,2008.09.29,"12,227,020,000,000",설립시 주식이전,지주,2015-12-31,"14,821,721,000,000","404,379,116",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB국민카드
 (비상장)",,unmatched,2015,11011,100,100,2011.03.02,"1,953,175,000,000",자회사 편입,지주,2015-12-31,"1,953,175,000,000","92,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB데이타시스템
 (비상장)",,unmatched,2015,11011,100,100,2008.09.29,"16,698,000,000",설립시 주식이전,지주,2015-12-31,"6,334,000,000","800,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB부동산신탁
 (비상장)",,unmatched,2015,11011,100,100,2008.09.29,"107,643,000,000",설립시 주식이전,지주,2015-12-31,"121,553,000,000","16,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB생명보험
 (비상장)",,unmatched,2015,11011,100,100,2008.09.29,"76,091,000,000",자회사 편입,지주,2015-12-31,"485,314,000,000","91,200,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB손해보험
 (상장)",,unmatched,2015,11011,    33.29,-,2015.06.24,"651,403,000,000",자회사 편입,지주,2015-12-31,"883,065,000,000","19,972,759",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB신용정보
 (비상장)",,unmatched,2015,11011,100,100,2008.09.29,"42,721,000,000",설립시 주식이전,지주,2015-12-31,"23,621,000,000","1,252,400",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB인베스트먼트
 (비상장)",,unmatched,2015,11011,100,100,2008.09.29,"104,741,000,000",설립시 주식이전,지주,2015-12-31,"104,910,000,000","8,951,797",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB자산운용
 (비상장)",,unmatched,2015,11011,100,100,2008.09.29,"101,961,000,000",설립시 주식이전,지주,2015-12-31,"96,312,000,000","7,667,550",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB저축은행
 (비상장)",,unmatched,2015,11011,100,100,2012.01.02,"171,526,000,000",자회사 편입,지주,2015-12-31,"157,544,000,000","8,001,912",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB캐피탈
 (상장)",,unmatched,2015,11011,52.02,52.02,2014.03.20,"279,870,000,000",자회사 편입,지주,2015-12-31,"279,870,000,000","11,180,630",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB투자증권
 (비상장)",,unmatched,2015,11011,100,100,2008.09.29,"418,331,000,000",설립시 주식이전,지주,2015-12-31,"507,212,000,000","31,588,314",api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,합계,,unmatched,2015,11011,-,-,-,-,-,지주,2015-12-31,"19,440,631,000,000",-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2015"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20160330004428,api_row,2026-08-31T15:05:30+09:00,000,run_20260831_150050_0033,raw/otrCprInvstmntSttus/00688996_2015_11011.json,0c0e16f433007b9b229d1bdcb0ef619d5300e4522c1143f801a2a808d2675fe6,0
KB금융,00688996,,"KB국민은행
(비상장)",,unmatched,2016,11011,100,100,2008.09.29,"12,227,020,000,000",설립시 주식이전,지주,2016-12-31,"14,821,721,000,000","404,379,116",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB국민카드
(비상장)",,unmatched,2016,11011,100,100,2011.03.02,"1,953,175,000,000",자회사 편입,지주,2016-12-31,"1,953,175,000,000","92,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB데이타시스템
(비상장)",,unmatched,2016,11011,100,100,2008.09.29,"16,698,000,000",설립시 주식이전,지주,2016-12-31,"6,334,000,000","800,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB부동산신탁
(비상장)",,unmatched,2016,11011,100,100,2008.09.29,"107,643,000,000",설립시 주식이전,지주,2016-12-31,"121,553,000,000","16,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB생명보험
(비상장)",,unmatched,2016,11011,100,100,2008.09.29,"76,091,000,000",자회사 편입,지주,2016-12-31,"485,314,000,000","91,200,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB손해보험
(상장)",,unmatched,2016,11011,39.81,33.29,2015.06.24,"651,403,000,000",자회사 편입,지주,2016-12-31,"1,053,690,000,000","26,472,759",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB신용정보
(비상장)",,unmatched,2016,11011,100,100,2008.09.29,"42,721,000,000",설립시 주식이전,지주,2016-12-31,"23,621,000,000","1,252,400",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB인베스트먼트
(비상장)",,unmatched,2016,11011,100,100,2008.09.29,"104,741,000,000",설립시 주식이전,지주,2016-12-31,"104,910,000,000","8,951,797",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB자산운용
(비상장)",,unmatched,2016,11011,100,100,2008.09.29,"101,961,000,000",설립시 주식이전,지주,2016-12-31,"96,312,000,000","7,667,550",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB저축은행
(비상장)",,unmatched,2016,11011,100,100,2012.01.02,"171,526,000,000",자회사 편입,지주,2016-12-31,"157,544,000,000","8,001,912",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB증권
(비상장)",,unmatched,2016,11011,100,-,2016.05.31,"1,237,509,000,000",자회사 편입,지주,2016-12-31,"3,342,391,000,000","298,620,424",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB캐피탈
(상장)",,unmatched,2016,11011,52.02,52.02,2014.03.20,"279,870,000,000",자회사 편입,지주,2016-12-31,"279,870,000,000","11,180,630",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,"KB투자증권
(비상장)",,unmatched,2016,11011,-,100,2008.09.29,"418,331,000,000",설립시 주식이전,지주,2016-12-31,-,-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,합계,,unmatched,2016,11011,-,-,-,-,-,지주,2016-12-31,"22,446,435,000,000",-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,00688996,,KB국민은행(비상장),,unmatched,2017,11011,100,100,2008.09.29,"12,227,020,000,000",설립시 주식이전,지주,2017-12-31,"14,821,721,000,000","404,379,116",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,00688996,,"KB국민카드
(비상장)",,unmatched,2017,11011,100,100,2011.03.02,"1,953,175,000,000",자회사 편입,지주,2017-12-31,"1,953,175,000,000","92,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
