corp_label,entity_type,group,corp_code,corp_name,bsns_year,reprt_code,reprt_nm,accounting_std_inferred,corp_cls,inference_rule,remndr_exprtn1,remndr_exprtn2,sm,stlm_dt,value_source,yy10_excess,yy1_below,yy1_excess_yy2_below,yy2_excess_yy3_below,yy3_excess_yy4_below,yy4_excess_yy5_below,yy5_excess_yy10_below,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
KB금융,지주,지주,00688996,KB금융,2022,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"5,232,540,000,000",2022-12-31,api,"38,019,000,000","2,738,950,000,000","506,767,000,000","1,021,330,000,000","713,832,000,000","83,642,000,000","130,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20231005000471,api_row,2026-08-31T15:36:40+09:00,000,run_20260831_152517_0306,raw/cprndNrdmpBlce/00688996_2022_11011.json,1356703c51ceb9e5f5d393755ff38e34374c0043ad9aaed75ed544f4bc12cef2,0
KB금융,지주,지주,00688996,KB금융,2022,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"64,582,680,000,000",2022-12-31,api,"965,719,000,000","27,157,912,000,000","12,441,906,000,000","9,289,981,000,000","6,314,379,000,000","2,043,832,000,000","6,368,950,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20231005000471,api_row,2026-08-31T15:36:40+09:00,000,run_20260831_152517_0306,raw/cprndNrdmpBlce/00688996_2022_11011.json,1356703c51ceb9e5f5d393755ff38e34374c0043ad9aaed75ed544f4bc12cef2,0
KB금융,지주,지주,00688996,KB금융,2023,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"3,240,000,000,000",2023-12-31,api,-,"1,075,000,000,000","600,000,000,000","510,000,000,000","240,000,000,000","140,000,000,000","675,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20240326000894,api_row,2026-08-31T15:36:51+09:00,000,run_20260831_152517_0315,raw/cprndNrdmpBlce/00688996_2023_11011.json,fe080b6306ea43a042b5f3a3bfdf6dae31a70f5376155e608f704b2e04659171,0
KB금융,지주,지주,00688996,KB금융,2023,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"240,000,000,000",2023-12-31,api,-,-,"240,000,000,000",-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20240326000894,api_row,2026-08-31T15:36:51+09:00,000,run_20260831_152517_0315,raw/cprndNrdmpBlce/00688996_2023_11011.json,fe080b6306ea43a042b5f3a3bfdf6dae31a70f5376155e608f704b2e04659171,0
KB금융,지주,지주,00688996,KB금융,2023,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"3,480,000,000,000",2023-12-31,api,-,"1,075,000,000,000","840,000,000,000","510,000,000,000","240,000,000,000","140,000,000,000","675,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20240326000894,api_row,2026-08-31T15:36:51+09:00,000,run_20260831_152517_0315,raw/cprndNrdmpBlce/00688996_2023_11011.json,fe080b6306ea43a042b5f3a3bfdf6dae31a70f5376155e608f704b2e04659171,0
KB금융,지주,지주,00688996,KB금융,2024,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"67,293,055,000,000",2024-12-31,api,"1,088,000,000,000","24,755,349,000,000","19,050,280,000,000","10,912,561,000,000","3,599,365,000,000","3,122,500,000,000","4,765,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20260324000822,api_row,2026-08-31T15:37:21+09:00,000,run_20260831_152517_0324,raw/cprndNrdmpBlce/00688996_2024_11011.json,113459bca34a0cf6e87f898021ec1378bb1ab2d490bc443073c7187209c46f82,0
KB금융,지주,지주,00688996,KB금융,2024,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"5,576,262,000,000",2024-12-31,api,"191,000,000,000","1,848,424,000,000","2,355,828,000,000","790,720,000,000","213,150,000,000","47,040,000,000","130,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20260324000822,api_row,2026-08-31T15:37:21+09:00,000,run_20260831_152517_0324,raw/cprndNrdmpBlce/00688996_2024_11011.json,113459bca34a0cf6e87f898021ec1378bb1ab2d490bc443073c7187209c46f82,0
KB금융,지주,지주,00688996,KB금융,2024,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"72,869,317,000,000",2024-12-31,api,"1,279,100,000,000","26,603,773,000,000","21,406,108,000,000","11,703,281,000,000","3,812,515,000,000","3,169,540,000,000","4,895,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20260324000822,api_row,2026-08-31T15:37:21+09:00,000,run_20260831_152517_0324,raw/cprndNrdmpBlce/00688996_2024_11011.json,113459bca34a0cf6e87f898021ec1378bb1ab2d490bc443073c7187209c46f82,0
KB금융,지주,지주,00688996,KB금융,2025,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"57,982,146,000,000",2025-12-31,api,"1,158,000,000,000","23,862,750,000,000","11,825,864,000,000","9,907,172,000,000","4,907,607,000,000","3,743,888,000,000","2,576,865,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20260619000667,api_row,2026-08-31T15:37:52+09:00,000,run_20260831_152517_0333,raw/cprndNrdmpBlce/00688996_2025_11011.json,fb87e319f1ccce917fbb77e20d1e2f126c88535d6d8ed18dd43a5a0519ee0e58,0
KB금융,지주,지주,00688996,KB금융,2025,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"6,123,020,000,000",2025-12-31,api,"186,537,000,000","4,213,655,000,000","751,133,000,000","604,458,000,000","237,237,000,000",-,"130,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20260619000667,api_row,2026-08-31T15:37:52+09:00,000,run_20260831_152517_0333,raw/cprndNrdmpBlce/00688996_2025_11011.json,fb87e319f1ccce917fbb77e20d1e2f126c88535d6d8ed18dd43a5a0519ee0e58,0
KB금융,지주,지주,00688996,KB금융,2025,11011,사업보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"64,105,166,000,000",2025-12-31,api,"1,344,537,000,000","28,076,405,000,000","12,576,997,000,000","10,511,630,000,000","5,144,844,000,000","3,743,888,000,000","2,706,865,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20260619000667,api_row,2026-08-31T15:37:52+09:00,000,run_20260831_152517_0333,raw/cprndNrdmpBlce/00688996_2025_11011.json,fb87e319f1ccce917fbb77e20d1e2f126c88535d6d8ed18dd43a5a0519ee0e58,0
KB금융,지주,지주,00688996,KB금융,2026,11012,반기보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"5,115,000,000,000",2026-06-30,api,-,"1,120,000,000,000","1,480,000,000,000","1,940,000,000,000","230,000,000,000","250,000,000,000","95,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00688996"", ""reprt_code"": ""11012""}",20260814004200,api_row,2026-08-31T15:38:46+09:00,000,run_20260831_152517_0351,raw/cprndNrdmpBlce/00688996_2026_11012.json,ba6a95bcc3bf9a2f6387cbb0d03514c426aef74cce6034613d61b793cc1aeaae,0
KB금융,지주,지주,00688996,KB금융,2026,11012,반기보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2026-06-30,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00688996"", ""reprt_code"": ""11012""}",20260814004200,api_row,2026-08-31T15:38:46+09:00,000,run_20260831_152517_0351,raw/cprndNrdmpBlce/00688996_2026_11012.json,ba6a95bcc3bf9a2f6387cbb0d03514c426aef74cce6034613d61b793cc1aeaae,0
KB금융,지주,지주,00688996,KB금융,2026,11012,반기보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"5,115,000,000,000",2026-06-30,api,-,"1,120,000,000,000","1,480,000,000,000","1,940,000,000,000","230,000,000,000","250,000,000,000","95,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00688996"", ""reprt_code"": ""11012""}",20260814004200,api_row,2026-08-31T15:38:46+09:00,000,run_20260831_152517_0351,raw/cprndNrdmpBlce/00688996_2026_11012.json,ba6a95bcc3bf9a2f6387cbb0d03514c426aef74cce6034613d61b793cc1aeaae,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"70,000,000,000",2022-12-31,api,-,-,-,-,-,-,"70,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20230316000539,api_row,2026-08-31T16:03:21+09:00,000,run_20260831_152517_0993,raw/cprndNrdmpBlce/00160393_2022_11011.json,a28add6ef381bc001fb06afbeaf08b2e5f47169c6a9d3d04dbe929f8ae41a027,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"130,000,000,000",2022-12-31,api,-,-,-,-,-,-,"130,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20230316000539,api_row,2026-08-31T16:03:21+09:00,000,run_20260831_152517_0993,raw/cprndNrdmpBlce/00160393_2022_11011.json,a28add6ef381bc001fb06afbeaf08b2e5f47169c6a9d3d04dbe929f8ae41a027,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"200,000,000,000",2022-12-31,api,-,-,-,-,-,-,"200,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20230316000539,api_row,2026-08-31T16:03:21+09:00,000,run_20260831_152517_0993,raw/cprndNrdmpBlce/00160393_2022_11011.json,a28add6ef381bc001fb06afbeaf08b2e5f47169c6a9d3d04dbe929f8ae41a027,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"70,000,000,000",2023-12-31,api,-,-,-,-,-,-,"70,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20240429000408,api_row,2026-08-31T16:03:37+09:00,000,run_20260831_152517_1002,raw/cprndNrdmpBlce/00160393_2023_11011.json,7e9251329894bbcbae44d63c6d6ecc9c4aae9a599c114955c32ef02adea9ac7a,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"130,000,000,000",2023-12-31,api,-,-,-,-,-,-,"130,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20240429000408,api_row,2026-08-31T16:03:37+09:00,000,run_20260831_152517_1002,raw/cprndNrdmpBlce/00160393_2023_11011.json,7e9251329894bbcbae44d63c6d6ecc9c4aae9a599c114955c32ef02adea9ac7a,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"200,000,000,000",2023-12-31,api,-,-,-,-,-,-,"200,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20240429000408,api_row,2026-08-31T16:03:37+09:00,000,run_20260831_152517_1002,raw/cprndNrdmpBlce/00160393_2023_11011.json,7e9251329894bbcbae44d63c6d6ecc9c4aae9a599c114955c32ef02adea9ac7a,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"70,000,000,000",2024-12-31,api,-,-,-,-,-,-,"70,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20250428000500,api_row,2026-08-31T16:04:05+09:00,000,run_20260831_152517_1011,raw/cprndNrdmpBlce/00160393_2024_11011.json,fa47468443c68d5860420a2504532c1ca5ea04460d94bfef6298ec98b89d4c0f,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"130,000,000,000",2024-12-31,api,-,-,-,-,-,-,"130,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20250428000500,api_row,2026-08-31T16:04:05+09:00,000,run_20260831_152517_1011,raw/cprndNrdmpBlce/00160393_2024_11011.json,fa47468443c68d5860420a2504532c1ca5ea04460d94bfef6298ec98b89d4c0f,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"200,000,000,000",2024-12-31,api,-,-,-,-,-,-,"200,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20250428000500,api_row,2026-08-31T16:04:05+09:00,000,run_20260831_152517_1011,raw/cprndNrdmpBlce/00160393_2024_11011.json,fa47468443c68d5860420a2504532c1ca5ea04460d94bfef6298ec98b89d4c0f,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"70,000,000,000",2025-12-31,api,-,-,-,-,-,-,"70,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20260331003664,api_row,2026-08-31T16:04:24+09:00,000,run_20260831_152517_1019,raw/cprndNrdmpBlce/00160393_2025_11011.json,6a1d9ec4ffd51386da9072687abbab0f6d318817af094d05c56e21e0454246e7,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"130,000,000,000",2025-12-31,api,-,-,-,-,-,-,"130,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20260331003664,api_row,2026-08-31T16:04:24+09:00,000,run_20260831_152517_1019,raw/cprndNrdmpBlce/00160393_2025_11011.json,6a1d9ec4ffd51386da9072687abbab0f6d318817af094d05c56e21e0454246e7,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"200,000,000,000",2025-12-31,api,-,-,-,-,-,-,"200,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20260331003664,api_row,2026-08-31T16:04:24+09:00,000,run_20260831_152517_1019,raw/cprndNrdmpBlce/00160393_2025_11011.json,6a1d9ec4ffd51386da9072687abbab0f6d318817af094d05c56e21e0454246e7,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"70,000,000,000",2025-06-30,api,-,-,-,-,-,-,"70,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20250829001661,api_row,2026-08-31T16:04:53+09:00,000,run_20260831_152517_1028,raw/cprndNrdmpBlce/00160393_2025_11012.json,33044731004261311e54447369b70b53163d9e06f83509581141d056932d4c97,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"130,000,000,000",2025-06-30,api,-,-,-,-,-,-,"130,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20250829001661,api_row,2026-08-31T16:04:53+09:00,000,run_20260831_152517_1028,raw/cprndNrdmpBlce/00160393_2025_11012.json,33044731004261311e54447369b70b53163d9e06f83509581141d056932d4c97,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"200,000,000,000",2025-06-30,api,-,-,-,-,-,-,"200,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20250829001661,api_row,2026-08-31T16:04:53+09:00,000,run_20260831_152517_1028,raw/cprndNrdmpBlce/00160393_2025_11012.json,33044731004261311e54447369b70b53163d9e06f83509581141d056932d4c97,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"70,000,000,000",2026-06-30,api,-,-,-,-,-,-,"70,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20260831001095,api_row,2026-08-31T16:05:13+09:00,000,run_20260831_152517_1037,raw/cprndNrdmpBlce/00160393_2026_11012.json,e07a68b5f73380872f9eac79c77d039e7196c00b50e656f99509c751db4d6da9,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2026-06-30,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20260831001095,api_row,2026-08-31T16:05:13+09:00,000,run_20260831_152517_1037,raw/cprndNrdmpBlce/00160393_2026_11012.json,e07a68b5f73380872f9eac79c77d039e7196c00b50e656f99509c751db4d6da9,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"70,000,000,000",2026-06-30,api,-,-,-,-,-,-,"70,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20260831001095,api_row,2026-08-31T16:05:13+09:00,000,run_20260831_152517_1037,raw/cprndNrdmpBlce/00160393_2026_11012.json,e07a68b5f73380872f9eac79c77d039e7196c00b50e656f99509c751db4d6da9,0
KB생명보험,생보,선행법인,00542065,케이비생명보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"70,000,000,000",2021-12-31,api,-,-,-,-,-,-,"70,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00542065"", ""reprt_code"": ""11011""}",20220317000445,api_row,2026-08-31T16:11:55+09:00,000,run_20260831_152517_1340,raw/cprndNrdmpBlce/00542065_2021_11011.json,e2bbe45b5476077b924185231e58118e64ed03303685452f910d568344284779,0
KB생명보험,생보,선행법인,00542065,케이비생명보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"130,000,000,000",2021-12-31,api,-,-,-,-,-,-,"130,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00542065"", ""reprt_code"": ""11011""}",20220317000445,api_row,2026-08-31T16:11:55+09:00,000,run_20260831_152517_1340,raw/cprndNrdmpBlce/00542065_2021_11011.json,e2bbe45b5476077b924185231e58118e64ed03303685452f910d568344284779,0
KB생명보험,생보,선행법인,00542065,케이비생명보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"200,000,000,000",2021-12-31,api,-,-,-,-,-,-,"200,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00542065"", ""reprt_code"": ""11011""}",20220317000445,api_row,2026-08-31T16:11:55+09:00,000,run_20260831_152517_1340,raw/cprndNrdmpBlce/00542065_2021_11011.json,e2bbe45b5476077b924185231e58118e64ed03303685452f910d568344284779,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"379,000,000,000",2021-12-31,api,-,-,-,-,-,-,"379,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20220317000664,api_row,2026-08-31T16:00:11+09:00,000,run_20260831_152517_0922,raw/cprndNrdmpBlce/00120216_2021_11011.json,9b1c9cca21d8c0d28ce6bd56742020e7b4c5f3a55de2acf496114e67cfd578fd,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2021-12-31,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20220317000664,api_row,2026-08-31T16:00:11+09:00,000,run_20260831_152517_0922,raw/cprndNrdmpBlce/00120216_2021_11011.json,9b1c9cca21d8c0d28ce6bd56742020e7b4c5f3a55de2acf496114e67cfd578fd,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"379,000,000,000",2021-12-31,api,-,-,-,-,-,-,"379,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20220317000664,api_row,2026-08-31T16:00:11+09:00,000,run_20260831_152517_0922,raw/cprndNrdmpBlce/00120216_2021_11011.json,9b1c9cca21d8c0d28ce6bd56742020e7b4c5f3a55de2acf496114e67cfd578fd,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"665,000,000,000",2022-12-31,api,-,-,-,-,-,-,"665,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20230316000747,api_row,2026-08-31T16:00:30+09:00,000,run_20260831_152517_0931,raw/cprndNrdmpBlce/00120216_2022_11011.json,9d0f0bc58cfdb1ef312ecc694a6fa3ee7ae2b70302bcb58aab4360bb237afd3e,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2022-12-31,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20230316000747,api_row,2026-08-31T16:00:30+09:00,000,run_20260831_152517_0931,raw/cprndNrdmpBlce/00120216_2022_11011.json,9d0f0bc58cfdb1ef312ecc694a6fa3ee7ae2b70302bcb58aab4360bb237afd3e,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"665,000,000,000",2022-12-31,api,-,-,-,-,-,-,"665,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20230316000747,api_row,2026-08-31T16:00:30+09:00,000,run_20260831_152517_0931,raw/cprndNrdmpBlce/00120216_2022_11011.json,9d0f0bc58cfdb1ef312ecc694a6fa3ee7ae2b70302bcb58aab4360bb237afd3e,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,"665,000,000,000",2023-12-31,api,-,-,-,-,-,-,"665,000,000,000",cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20240430000217,api_row,2026-08-31T16:00:47+09:00,000,run_20260831_152517_0940,raw/cprndNrdmpBlce/00120216_2023_11011.json,9be6034f12a9cb761c98992355fa97f3a205a984447f65545ab36e3509bcf432,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2023-12-31,api,-,-,-,-,-,-,-,cprndNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20240430000217,api_row,2026-08-31T16:00:47+09:00,000,run_20260831_152517_0940,raw/cprndNrdmpBlce/00120216_2023_11011.json,9be6034f12a9cb761c98992355fa97f3a205a984447f65545ab36e3509bcf432,0
