corp_label,entity_type,group,corp_code,corp_name,bsns_year,reprt_code,reprt_nm,accounting_std_inferred,corp_cls,inference_rule,remndr_exprtn1,remndr_exprtn2,sm,stlm_dt,value_source,yy10_excess_yy15_below,yy15_excess_yy20_below,yy1_below,yy1_excess_yy5_below,yy20_excess_yy30_below,yy30_excess,yy5_excess_yy10_below,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
KB금융,지주,지주,00688996,KB금융,2026,11012,반기보고서,IFRS17,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"4,217,000,000,000",2026-06-30,api,-,-,-,-,-,"4,217,000,000,000",-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00688996"", ""reprt_code"": ""11012""}",20260814004200,api_row,2026-08-31T15:38:48+09:00,000,run_20260831_152517_0352,raw/newCaplScritsNrdmpBlce/00688996_2026_11012.json,8f53cbbbe595a42700a2e7568d084f6ec2b42d5fc56358072d2371de70bc0102,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2022-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20230316000539,api_row,2026-08-31T16:03:22+09:00,000,run_20260831_152517_0994,raw/newCaplScritsNrdmpBlce/00160393_2022_11011.json,0eec01cefd086888d1304a262002b9756d371cccc4590fcdc46139b9ba267e06,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"50,000,000,000",2022-12-31,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20230316000539,api_row,2026-08-31T16:03:22+09:00,000,run_20260831_152517_0994,raw/newCaplScritsNrdmpBlce/00160393_2022_11011.json,0eec01cefd086888d1304a262002b9756d371cccc4590fcdc46139b9ba267e06,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"50,000,000,000",2022-12-31,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20230316000539,api_row,2026-08-31T16:03:22+09:00,000,run_20260831_152517_0994,raw/newCaplScritsNrdmpBlce/00160393_2022_11011.json,0eec01cefd086888d1304a262002b9756d371cccc4590fcdc46139b9ba267e06,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2023-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20240429000408,api_row,2026-08-31T16:03:38+09:00,000,run_20260831_152517_1003,raw/newCaplScritsNrdmpBlce/00160393_2023_11011.json,75e0991a8f0c75705b52b94298dc661f88bba743d8fb0d4b4aebd20fe2453ba4,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"50,000,000,000",2023-12-31,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20240429000408,api_row,2026-08-31T16:03:38+09:00,000,run_20260831_152517_1003,raw/newCaplScritsNrdmpBlce/00160393_2023_11011.json,75e0991a8f0c75705b52b94298dc661f88bba743d8fb0d4b4aebd20fe2453ba4,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"50,000,000,000",2023-12-31,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20240429000408,api_row,2026-08-31T16:03:38+09:00,000,run_20260831_152517_1003,raw/newCaplScritsNrdmpBlce/00160393_2023_11011.json,75e0991a8f0c75705b52b94298dc661f88bba743d8fb0d4b4aebd20fe2453ba4,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2024-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20250428000500,api_row,2026-08-31T16:04:06+09:00,000,run_20260831_152517_1012,raw/newCaplScritsNrdmpBlce/00160393_2024_11011.json,fabac77578783f829fb2a1720097374b6bba732fb15403d06ac4fda4151727df,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"50,000,000,000",2024-12-31,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20250428000500,api_row,2026-08-31T16:04:06+09:00,000,run_20260831_152517_1012,raw/newCaplScritsNrdmpBlce/00160393_2024_11011.json,fabac77578783f829fb2a1720097374b6bba732fb15403d06ac4fda4151727df,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"50,000,000,000",2024-12-31,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20250428000500,api_row,2026-08-31T16:04:06+09:00,000,run_20260831_152517_1012,raw/newCaplScritsNrdmpBlce/00160393_2024_11011.json,fabac77578783f829fb2a1720097374b6bba732fb15403d06ac4fda4151727df,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2025-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20260331003664,api_row,2026-08-31T16:04:25+09:00,000,run_20260831_152517_1020,raw/newCaplScritsNrdmpBlce/00160393_2025_11011.json,78700b98de4f54edcbc964682fa065548c41cd969c4bbf5697ab579655756062,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"50,000,000,000",2025-12-31,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20260331003664,api_row,2026-08-31T16:04:25+09:00,000,run_20260831_152517_1020,raw/newCaplScritsNrdmpBlce/00160393_2025_11011.json,78700b98de4f54edcbc964682fa065548c41cd969c4bbf5697ab579655756062,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"50,000,000,000",2025-12-31,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11011""}",20260331003664,api_row,2026-08-31T16:04:25+09:00,000,run_20260831_152517_1020,raw/newCaplScritsNrdmpBlce/00160393_2025_11011.json,78700b98de4f54edcbc964682fa065548c41cd969c4bbf5697ab579655756062,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2025-06-30,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20250829001661,api_row,2026-08-31T16:04:54+09:00,000,run_20260831_152517_1029,raw/newCaplScritsNrdmpBlce/00160393_2025_11012.json,8c9c9425e9ebc77364f515ea34578ee86c6817f41876a5beb8cc3ebd8191a889,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"50,000,000,000",2025-06-30,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20250829001661,api_row,2026-08-31T16:04:54+09:00,000,run_20260831_152517_1029,raw/newCaplScritsNrdmpBlce/00160393_2025_11012.json,8c9c9425e9ebc77364f515ea34578ee86c6817f41876a5beb8cc3ebd8191a889,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"50,000,000,000",2025-06-30,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20250829001661,api_row,2026-08-31T16:04:54+09:00,000,run_20260831_152517_1029,raw/newCaplScritsNrdmpBlce/00160393_2025_11012.json,8c9c9425e9ebc77364f515ea34578ee86c6817f41876a5beb8cc3ebd8191a889,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2026-06-30,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20260831001095,api_row,2026-08-31T16:05:14+09:00,000,run_20260831_152517_1038,raw/newCaplScritsNrdmpBlce/00160393_2026_11012.json,c408bca5535014eaa502bc75ff3dfe5bbc2c2b5ed749a3dfe8b9eed158d2cc12,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,"50,000,000,000",2026-06-30,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20260831001095,api_row,2026-08-31T16:05:14+09:00,000,run_20260831_152517_1038,raw/newCaplScritsNrdmpBlce/00160393_2026_11012.json,c408bca5535014eaa502bc75ff3dfe5bbc2c2b5ed749a3dfe8b9eed158d2cc12,0
KB라이프생명보험,생보,보험자회사,00160393,케이비라이프생명보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,"50,000,000,000",2026-06-30,api,-,-,-,-,"50,000,000,000",-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00160393"", ""reprt_code"": ""11012""}",20260831001095,api_row,2026-08-31T16:05:14+09:00,000,run_20260831_152517_1038,raw/newCaplScritsNrdmpBlce/00160393_2026_11012.json,c408bca5535014eaa502bc75ff3dfe5bbc2c2b5ed749a3dfe8b9eed158d2cc12,0
KB생명보험,생보,선행법인,00542065,케이비생명보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2021-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00542065"", ""reprt_code"": ""11011""}",20220317000445,api_row,2026-08-31T16:11:57+09:00,000,run_20260831_152517_1341,raw/newCaplScritsNrdmpBlce/00542065_2021_11011.json,3f1aafc4f308b1e5bdfba1af5156f509334ff05d9b2631113b9be8fdf7170813,0
KB생명보험,생보,선행법인,00542065,케이비생명보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2021-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00542065"", ""reprt_code"": ""11011""}",20220317000445,api_row,2026-08-31T16:11:57+09:00,000,run_20260831_152517_1341,raw/newCaplScritsNrdmpBlce/00542065_2021_11011.json,3f1aafc4f308b1e5bdfba1af5156f509334ff05d9b2631113b9be8fdf7170813,0
KB생명보험,생보,선행법인,00542065,케이비생명보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,-,2021-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00542065"", ""reprt_code"": ""11011""}",20220317000445,api_row,2026-08-31T16:11:57+09:00,000,run_20260831_152517_1341,raw/newCaplScritsNrdmpBlce/00542065_2021_11011.json,3f1aafc4f308b1e5bdfba1af5156f509334ff05d9b2631113b9be8fdf7170813,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2021-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20220317000664,api_row,2026-08-31T16:00:12+09:00,000,run_20260831_152517_0923,raw/newCaplScritsNrdmpBlce/00120216_2021_11011.json,b04edf02760810916f9254a5af739627b29c67623e6ae093f8e987c205f8b2ed,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2021-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20220317000664,api_row,2026-08-31T16:00:12+09:00,000,run_20260831_152517_0923,raw/newCaplScritsNrdmpBlce/00120216_2021_11011.json,b04edf02760810916f9254a5af739627b29c67623e6ae093f8e987c205f8b2ed,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2021,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,-,2021-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2021"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20220317000664,api_row,2026-08-31T16:00:12+09:00,000,run_20260831_152517_0923,raw/newCaplScritsNrdmpBlce/00120216_2021_11011.json,b04edf02760810916f9254a5af739627b29c67623e6ae093f8e987c205f8b2ed,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2022-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20230316000747,api_row,2026-08-31T16:00:31+09:00,000,run_20260831_152517_0932,raw/newCaplScritsNrdmpBlce/00120216_2022_11011.json,8385facb17a9cb5a3249eb33bcc433dfce048b770165ed2ceba625195d0c61dd,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2022-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20230316000747,api_row,2026-08-31T16:00:31+09:00,000,run_20260831_152517_0932,raw/newCaplScritsNrdmpBlce/00120216_2022_11011.json,8385facb17a9cb5a3249eb33bcc433dfce048b770165ed2ceba625195d0c61dd,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2022,11011,사업보고서,IFRS4,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,-,2022-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2022"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20230316000747,api_row,2026-08-31T16:00:31+09:00,000,run_20260831_152517_0932,raw/newCaplScritsNrdmpBlce/00120216_2022_11011.json,8385facb17a9cb5a3249eb33bcc433dfce048b770165ed2ceba625195d0c61dd,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2023-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20240430000217,api_row,2026-08-31T16:00:48+09:00,000,run_20260831_152517_0941,raw/newCaplScritsNrdmpBlce/00120216_2023_11011.json,4052787e3ee443a0ee3b4b4bd1bc4d67b60abbf5b1447b1f00789e52d73777df,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2023-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20240430000217,api_row,2026-08-31T16:00:48+09:00,000,run_20260831_152517_0941,raw/newCaplScritsNrdmpBlce/00120216_2023_11011.json,4052787e3ee443a0ee3b4b4bd1bc4d67b60abbf5b1447b1f00789e52d73777df,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2023,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,-,2023-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2023"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20240430000217,api_row,2026-08-31T16:00:48+09:00,000,run_20260831_152517_0941,raw/newCaplScritsNrdmpBlce/00120216_2023_11011.json,4052787e3ee443a0ee3b4b4bd1bc4d67b60abbf5b1447b1f00789e52d73777df,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2024-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:22+09:00,000,run_20260831_152517_0950,raw/newCaplScritsNrdmpBlce/00120216_2024_11011.json,043dda362d5febccf0d99b6c7555256aefb06350edee3f05f2187ad3782b307e,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2024-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:22+09:00,000,run_20260831_152517_0950,raw/newCaplScritsNrdmpBlce/00120216_2024_11011.json,043dda362d5febccf0d99b6c7555256aefb06350edee3f05f2187ad3782b307e,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2024,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,-,2024-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2024"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20250331004034,api_row,2026-08-31T16:01:22+09:00,000,run_20260831_152517_0950,raw/newCaplScritsNrdmpBlce/00120216_2024_11011.json,043dda362d5febccf0d99b6c7555256aefb06350edee3f05f2187ad3782b307e,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2025-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20260331003209,api_row,2026-08-31T16:01:45+09:00,000,run_20260831_152517_0958,raw/newCaplScritsNrdmpBlce/00120216_2025_11011.json,dcdbb44744bdc61a49067d2ea9ddb873f57869cd74149611f3f498f75a0e85d0,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2025-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20260331003209,api_row,2026-08-31T16:01:45+09:00,000,run_20260831_152517_0958,raw/newCaplScritsNrdmpBlce/00120216_2025_11011.json,dcdbb44744bdc61a49067d2ea9ddb873f57869cd74149611f3f498f75a0e85d0,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11011,사업보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,-,2025-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11011""}",20260331003209,api_row,2026-08-31T16:01:45+09:00,000,run_20260831_152517_0958,raw/newCaplScritsNrdmpBlce/00120216_2025_11011.json,dcdbb44744bdc61a49067d2ea9ddb873f57869cd74149611f3f498f75a0e85d0,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2025-06-30,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20250829001942,api_row,2026-08-31T16:02:17+09:00,000,run_20260831_152517_0967,raw/newCaplScritsNrdmpBlce/00120216_2025_11012.json,40904cb77bedd813ac040e4b6155e7b97e9ca61a4a241cde096d47caa4d8d511,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2025-06-30,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20250829001942,api_row,2026-08-31T16:02:17+09:00,000,run_20260831_152517_0967,raw/newCaplScritsNrdmpBlce/00120216_2025_11012.json,40904cb77bedd813ac040e4b6155e7b97e9ca61a4a241cde096d47caa4d8d511,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2025,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,-,2025-06-30,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2025"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20250829001942,api_row,2026-08-31T16:02:17+09:00,000,run_20260831_152517_0967,raw/newCaplScritsNrdmpBlce/00120216_2025_11012.json,40904cb77bedd813ac040e4b6155e7b97e9ca61a4a241cde096d47caa4d8d511,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2026-06-30,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20260831001102,api_row,2026-08-31T16:02:46+09:00,000,run_20260831_152517_0976,raw/newCaplScritsNrdmpBlce/00120216_2026_11012.json,3e311c0b9f5e220d9c58f54d95190f892ad86d22c179cd8eac9471c920e1eff9,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2026-06-30,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20260831001102,api_row,2026-08-31T16:02:46+09:00,000,run_20260831_152517_0976,raw/newCaplScritsNrdmpBlce/00120216_2026_11012.json,3e311c0b9f5e220d9c58f54d95190f892ad86d22c179cd8eac9471c920e1eff9,0
KB손해보험,손보,보험자회사,00120216,KB손해보험,2026,11012,반기보고서,IFRS17,E,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,합계,-,2026-06-30,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2026"", ""corp_code"": ""00120216"", ""reprt_code"": ""11012""}",20260831001102,api_row,2026-08-31T16:02:46+09:00,000,run_20260831_152517_0976,raw/newCaplScritsNrdmpBlce/00120216_2026_11012.json,3e311c0b9f5e220d9c58f54d95190f892ad86d22c179cd8eac9471c920e1eff9,0
iM금융지주,지주,지주,00878915,iM금융지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,공모,-,2015-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2015"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20160330001005,api_row,2026-08-31T15:39:14+09:00,000,run_20260831_152517_0361,raw/newCaplScritsNrdmpBlce/00878915_2015_11011.json,8783c8750bf0d03f9e3354613628f0d25fd574be612bd87b9ff850e8e67f3817,0
iM금융지주,지주,지주,00878915,iM금융지주,2015,11011,사업보고서,IFRS4,Y,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",미상환잔액,사모,-,2015-12-31,api,-,-,-,-,-,-,-,newCaplScritsNrdmpBlce,"{""bsns_year"": ""2015"", ""corp_code"": ""00878915"", ""reprt_code"": ""11011""}",20160330001005,api_row,2026-08-31T15:39:14+09:00,000,run_20260831_152517_0361,raw/newCaplScritsNrdmpBlce/00878915_2015_11011.json,8783c8750bf0d03f9e3354613628f0d25fd574be612bd87b9ff850e8e67f3817,0
